1.95	1.14	1.07
2.05	1.09	1.14
1.83	1.15	1.12
1.76	1.19	1.061
1.79	1.11	1.25
1.64	1.14	1.28
1.61	1.29	1.3
1.51	1.3	1.42
1.73	1.37	1.33
1.82	0.96	1.28
1.86	0.91	1.38
1.78	0.88	1.17
1.737	0.923	1.091
1.8	0.74	1.17
1.72	0.65	1.08
1.74	0.5	1.1
1.65	0.42	1.17
1.84	0.42	1.06
1.7	0.29	1.17
1.81	0.29	1.1
1.865	0.209	1.078
1.96	0.72	1.18
2.01	0.68	1.28
2.02	0.76	1.07
1.965	0.791	0.992
2.17	0.76	1.06
2.24	0.8	0.93
2.16	0.8	0.82
2.213	0.827	0.74
2.24	0.78	1.19
2.33	0.7	1.23
2.2	0.89	1.26
2.127	0.946	1.222
2.26	0.93	1.39
2.26	1.08	1.37
2.39	1.13	1.31
2.39	1.29	1.3
2.43	1.34	1.43
2.381	1.306	1.51
2.53	1.43	1.45
2.57	1.47	1.57
2.526	1.434	1.652
2.644	1.537	1.578
2.6	1.47	1.34
2.577	1.433	1.25
2.675	1.536	1.349
2.21	0.88	1.53
2.28	0.91	1.63
2.1	0.81	1.53
2.053	0.796	1.443
2.04	0.75	1.65
1.94	0.85	1.71
2	0.98	1.76
2.01	1.09	1.67
2.05	1.02	1.87
2.07	1.19	1.74
2.09	1.15	1.86
2.129	1.205	1.934
1.98	0.62	1.62
1.86	0.6	1.6
2.07	0.52	1.61
2.04	0.38	1.58
2.17	0.31	1.58
2.28	0.4	1.61
2.21	0.53	1.65
1.94	0.32	1.68
1.83	0.28	1.65
1.98	0.32	1.81
2.071	0.357	1.831
1.9	0.27	1.92
1.78	0.36	1.96
1.67	0.31	1.98
1.81	0.49	1.97
1.903	0.52	1.95
1.71	0.59	2.01
1.8	0.71	2.03
1.94	0.68	2.07
1.96	0.66	2.21
2.03	0.67	2
1.59	0.6	1.92
1.48	0.64	1.97
1.61	0.57	1.79
1.701	0.54	1.76
1.5	0.58	1.69
1.58	0.67	1.6
1.49	0.78	1.53
1.47	0.77	1.4
1.51	0.694	1.349
1.43	0.88	1.61
1.448	0.888	1.708
1.39	0.87	1.33
1.383	0.87	1.23
1.34	0.97	1.54
1.29	1.037	1.595
1.32	0.97	1.41
1.259	1.036	1.367
1.44	0.47	1.6
1.44	0.48	1.47
1.38	0.38	1.66
1.38	0.384	1.76
1.31	0.27	1.6
1.18	0.33	1.54
1.16	0.45	1.54
1.09	0.24	1.5
1.113	0.143	1.505
0.96	0.28	1.45
0.95	0.13	1.39
0.86	0.37	1.51
0.81	0.47	1.45
0.85	0.35	1.64
0.901	0.275	1.682
0.76	0.44	1.73
0.72	0.35	1.85
0.83	0.31	1.93
0.84	0.31	2.05
0.92	0.26	1.87
0.8	0.58	1.71
0.71	0.67	1.69
0.93	0.61	1.72
0.994	0.537	1.743
0.98	0.74	1.7
1.13	0.72	1.74
0.97	0.8	1.56
0.93	0.91	1.53
1.01	0.71	1.46
1.04	0.619	1.488
1.01	0.74	1.32
1.05	0.62	1.24
1.08	0.64	1.1
1.19	0.56	1.04
1.18	0.43	1.04
1.29	0.62	0.99
1.294	0.72	0.991
1.365	0.567	0.949
0.88	0.8	1.26
0.89	0.9	1.18
0.77	0.73	1.3
0.779	0.653	1.363
0.64	0.77	1.25
0.59	0.91	1.31
0.55	1	1.24
0.61	0.91	1.44
0.652	0.83	1.482
0.57	1.03	1.53
0.61	1	1.67
0.64	1.14	1.44
0.57	1.23	1.4
0.77	1.13	1.43
0.815	1.053	1.475
0.85	1.22	1.36
1	1.18	1.36
1.09	1.28	1.29
1.09	1.44	1.38
1.18	1.38	1.52
0.79	1.26	1.22
0.77	1.39	1.19
0.76	1.16	1.14
0.779	1.067	1.17
0.7	1.18	1.01
0.7	1.04	0.95
0.62	1.04	0.82
0.69	1.09	0.7
0.51	1	0.81
0.463	0.963	0.89
0.464	1.003	0.722
0.56	1.26	1.02
0.54	1.35	0.94
0.48	1.22	1.11
0.508	1.141	1.165
0.35	1.28	1.14
0.27	1.21	1.25
0.2	1.08	1.21
0.14	1.01	1.33
0.1	0.86	1.3
0.04	0.8	1.41
0.016	0.706	1.388
0.104	0.801	1.487
-0.043	0.85	1.434
0.38	1.42	1.16
0.33	1.51	1.08
0.46	1.45	1.26
0.495	1.376	1.318
0.5	1.59	1.29
0.61	1.57	1.41
0.53	1.67	1.17
0.48	1.78	1.15
0.62	1.61	1.09
0.66	1.522	1.115
0.66	1.68	0.96
0.79	1.59	0.94
0.9	1.6	1.04
1.03	1.55	0.97
0.92	1.75	1.08
0.56	1.72	0.86
0.55	1.83	0.81
0.47	1.62	0.82
0.48	1.529	0.861
0.36	1.64	0.72
0.27	1.52	0.76
0.32	1.38	0.75
0.23	1.28	0.67
0.13	1.26	0.74
0.26	1.23	0.57
0.28	1.75	0.78
0.22	1.83	0.7
0.27	1.76	0.91
0.316	1.69	0.965
0.2	1.86	0.98
0.14	1.85	1.12
0.1	1.98	1.19
-0.06	1.99	1.2
0.15	1.98	1.33
0.25	2	0.95
0.17	2.09	0.91
0.38	2.02	0.96
0.435	1.943	0.992
0.45	2.14	0.93
0.59	2.11	0.99
0.7	2.19	0.93
0.75	2.16	0.81
0.709	2.085	0.759
0.74	2.31	0.99
0.702	2.34	1.077
0.86	2.23	0.75
0.906	2.195	0.669
0.84	2.39	0.92
0.864	2.48	0.957
0.9	2.35	0.81
0.973	2.405	0.77
0.42	2.17	0.78
0.39	2.28	0.74
0.43	2.06	0.71
0.459	1.975	0.755
0.4	2.06	0.57
0.43	1.92	0.49
0.57	1.9	0.46
0.59	1.78	0.36
0.67	1.68	0.43
0.744	1.708	0.491
0.64	1.54	0.41
0.72	1.46	0.46
0.799	1.494	0.51
0.705	1.362	0.45
0.53	1.5	0.34
0.468	1.568	0.301
0.511	1.403	0.328
0.26	2.11	0.54
0.24	2.21	0.46
0.16	2.05	0.6
0.181	1.971	0.657
0.02	2.09	0.59
-0.06	1.99	0.67
-0.21	1.99	0.64
-0.28	1.86	0.66
-0.39	1.87	0.76
-0.47	1.99	0.73
-0.544	1.998	0.796
-0.412	2.071	0.735
-0.508	1.982	0.638
-0.01	2.24	0.6
-0.06	2.3	0.5
0.03	2.29	0.71
0.075	2.232	0.778
0.01	2.44	0.74
0.04	2.45	0.89
-0.07	2.38	0.97
-0.17	2.33	0.93
-0.05	2.37	1.09
0.08	2.54	0.65
0.03	2.65	0.62
0.21	2.5	0.62
0.246	2.413	0.652
0.29	2.59	0.54
0.43	2.52	0.51
0.52	2.53	0.64
0.48	2.6	0.39
0.67	2.53	0.61
0.22	2.59	0.4
0.2	2.69	0.34
0.17	2.47	0.37
0.185	2.393	0.432
0.09	2.45	0.24
0.07	2.3	0.21
-0.03	2.54	0.23
-0.05	2.6	0.13
-0.11	2.54	0.33
-0.088	2.48	0.407
-0.23	2.62	0.34
-0.3	2.6	0.48
-0.21	2.76	0.31
-0.27	2.82	0.22
-0.11	2.82	0.39
-0.064	2.763	0.458
-0.07	2.96	0.38
0.04	2.98	0.48
0.06	3.12	0.53
-0.07	3.2	0.52
-0.05	3.35	0.54
-0.17	3.43	0.54
-0.146	3.526	0.554
-0.217	3.42	0.452
-0.23	3.4	0.614
-0.03	3	0.24
-0.06	3.11	0.19
0.04	2.91	0.18
0.062	2.827	0.231
0.09	2.92	0.04
0.16	2.79	-0.01
0.31	2.8	0.01
0.39	2.72	-0.08
0.347	2.66	-0.147
0.37	2.86	0.11
0.314	2.9	0.182
0.53	2.73	-0.07
0.586	2.69	-0.142
0.51	2.87	0.12
0.553	2.93	0.187
0.59	2.79	0.03
0.72	2.79	0.04
0.747	2.84	0.122
-0.04	2.95	-0.04
-0.05	3.06	-0.1
-0.13	2.86	-0.04
-0.111	2.776	0.011
-0.26	2.87	-0.11
-0.35	2.75	-0.06
-0.47	2.73	-0.14
-0.54	2.6	-0.1
-0.65	2.56	-0.19
-0.72	2.43	-0.15
-0.793	2.41	-0.215
-0.654	2.355	-0.15
-0.759	2.44	-0.059
-0.31	3.01	-0.09
-0.31	3.09	-0.19
-0.35	3.04	0.03
-0.346	2.968	0.1
-0.4	3.17	0.07
-0.37	3.21	0.22
-0.38	3.36	0.25
-0.34	3.39	0.4
-0.32	3.51	0.42
-0.34	3.3	0.49
-0.33	3.27	-0.03
-0.39	3.34	-0.11
-0.2	3.26	-0.01
-0.167	3.197	0.06
-0.1	3.34	-0.09
0.02	3.31	0
0.01	3.34	0.15
0.13	3.28	0.22
0.01	3.49	0.17
-0.08	3.34	-0.24
-0.01	3.43	-0.3
-0.12	3.23	-0.3
-0.162	3.16	-0.242
-0.11	3.2	-0.44
0.01	3.12	-0.48
0.07	3.14	-0.6
0.06	3.04	-0.39
0.022	3.041	-0.298
0.17	2.95	-0.42
0.3	2.99	-0.34
0.34	3.14	-0.35
0.45	3.18	-0.43
0.503	3.114	-0.483
0.26	3.23	-0.28
0.181	3.196	-0.229
0.48	3.32	-0.43
0.559	3.354	-0.481
0.29	3.37	-0.28
0.237	3.436	-0.227
0.4	3.41	-0.36
0.43	3.54	-0.36
0.363	3.59	-0.305
0.1	2.82	-0.41
-0.02	2.81	-0.39
0.18	2.71	-0.43
0.276	2.725	-0.452
0.13	2.57	-0.42
0.03	2.5	-0.34
0.07	2.47	-0.21
-0.04	2.41	-0.12
0	2.35	-0.01
-0.16	2.42	-0.15
-0.187	2.468	-0.234
-0.23	2.38	-0.09
0.07	2.51	-0.55
-0.06	2.51	-0.56
0.15	2.47	-0.64
0.247	2.488	-0.627
0.11	2.4	-0.76
0.03	2.27	-0.75
-0.09	2.28	-0.71
-0.004	2.209	-0.867
1.48	2.81	0.48
1.51	2.94	0.63
1.41	2.68	0.61
1.49	2.66	0.34
1.6	2.93	0.36
1.63	3.13	0.51
1.668	3.23	0.517
1.57	3.07	0.63
1.55	3.15	0.75
1.49	3.05	0.84
1.46	2.93	0.77
1.45	3.07	0.98
1.6	3.28	0.77
1.5	3.4	0.81
1.41	3.37	0.7
1.44	3.39	0.58
1.29	3.32	0.73
1.4	2.82	0.82
1.372	2.823	0.923
1.37	2.7	0.75
1.31	2.58	0.81
1.3	2.48	0.71
1.36	2.54	0.59
1.26	2.58	0.95
1.24	2.35	0.71
1.28	2.25	0.76
1.38	2.48	0.47
1.345	2.379	0.464
1.44	2.53	0.35
1.45	2.46	0.23
1.52	2.55	0.13
1.54	2.67	0.21
1.4	2.32	0.2
1.56	2.54	0
1.46	2.44	-0.07
1.61	2.79	0.16
1.649	2.785	0.061
1.63	2.91	0.23
1.7	3.02	0.17
1.71	3.12	0.27
1.64	3.06	0.38
1.75	3.03	0.03
1.76	3.26	0.27
1.88	3.16	0.26
1.97	3.28	0.3
2.04	3.33	0.21
1.96	3.33	0.41
1.643	2.742	0.525
1.761	2.692	0.557
